Video Title,Comment
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Istrinya 2 priode Pandeglang gk ada kemajuan jln poros desa ancur
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Ngomong apa pak dim?
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Airin bukan yang lain....
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Istri anda juga pernah dan msh menjabat bupati pandeglang, tidak ada yg berat jadi pemimpin itu, mau perempuan ataupun laki2 kalau sama2 amamah dan peduli sama rakyat dan tidak memperkaya diri, pemimpin itu harus bisa menjaga kredibilitas kinerja nya, dan visi dan misi harus sesuai dan tepat pada wktu terpilih nanti.."
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Pokonya bu airin sllu di hati
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Tau lah ya
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Wee Dimii dimi...elu gak nyadar apa lupa diri istri lu jadi apa punya jabatan apa itu..
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Istrimu loh pak dim kan bupati..kasihan beratt😂😅
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Jawaban yg bagus tapi kurang begitu nyambung.
Sya ga punya hak pilih di Banten tapi saya lebih condong k Bu Airin klo bisa milih"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Dimyati kan korupsi
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Pandeglang wilayah di banten yg sangat tertinggal dari peradaban, gara gara Dinasti Dimyati wilayahnya tertinggal... Saya pernah tinggal di Pandeglang 5 tahun di sana, dan alhamdulillah saya kembali lagi ke kota kelahiran di Jawa barat"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Airin menang
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Airin pintar pasti menang pilkada banten
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Pilih airin ah
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Ngomong apa bapak damiyati ngak jelas
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",No.2 nyinggung wanita berat jadi gubernur tapi istrinya irna jadi bupati pdg.....aneh kan no.2 ambisinya terlalu besar tapi ilmu dan intelektualnya gak ada beda spt no.1 bu Airin power nya luar biasa dan lbh jenius beda jauh sama no.2...hidup bu Airin banten 1 bersamamu ......Amin
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Dimyati keren, pertahankan gaya playboy Dylan nya. Kaum perempuan sangat suka bad boy. Dan kaum laki laki merasa terwakili 😂"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Dimyati ngakak, istrinya bupati😂😂😂"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Blunder ni calon , ngomong nya ga pantes jdi pemimpin"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Nu jelas mh jawabana dimyati te jelas te nyambung...nu jelas mh bu airin poros jalan desa..org pandeglang nu tos ngarasaken.
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Saya org pandeglang..jawaban pa dimyati maaf ga nyambung...itu udah blumder..airin lebih tepat jadi gubernur.
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Banten di pegang ibu airin lebih mantaap
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",R.A Kartina aja wanita gamerasa berat jadi wanita pejuang
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Pak klo masalah pelecehan seksual itu udh jaman dulu,klo mau di tutup tuh klub klub malam,panti pijat yg mengatas nama kan pijat"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Bapak Andra Sony kayak nya salah pilih wakil deh..
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",kami tetap Bu Airin
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",dmyati blajar lg ttg kesetaraan gender.........................
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Dimyati ngomong nya ngacaprak trs wanita jgn jadi gubernur, Irna jg bupati Dimyati 😂😂😂"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Kolot ini dimyati 😂😂😂😂😂
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","PKS NAPSU JABATAN , WANITA  LEBIH BAIK DARI LAKI2,"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Bodoh ini calon 01. Mesti kuliah lagi. Tak paham kesetaraan gender. Blooon. Ucapan calon 02 ini bisa dipidana, karena sudah masuk diskriminasi gender. Tai"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Dimyati pernah tersandung kasus korupsi jadi jangan pilih orang yang tersebut
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Pertanyaan pelecehan langsung sama org nya hahaah , ngena banget pertanyaan nya"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Blunder Dimyati, menggali kuburan sendiri"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Blunder Dimyati, menggali kuburan sendiri"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Blunder Dimyati, menggali kuburan sendiri"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Blunder Dimyati, menggali kuburan sendiri"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Blunder Dimyati
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Nyinggung perempuan..ga nyadar itu blunder... Bininy aja dua periode di pandeglang .
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Dim Yati pernah melindungi wanita.wanita NU mana NU kudu di lindungi.
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Pantes istirnya ga becus jadi bupati 😂
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Pokonya Airin no1
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Dimyati slh menjawab.wong istrinya aja nyalon bupati dua kali..dan adknya aja j karang nyalon bupati.itunamanya ego.gk lihat aslinya gimana.
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Saya dukung BK Airin Rachmi Diany cerdas dan tegas dn jujur
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Pertanyaan itu kenapa di berikan ke dumyati 
Karna itu kasus masalalunya 
Mantap 😂😂😂😂😂😂"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Hahaha Lucu pak Dim debat bicara singgung perempuan jgn berat²,heyyyy Istri mu Bupati Pandeglang lho pak Dim...
Coba debat dulu sma istri nya baru ke forum.m😂😂😂😂"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Dimyati lupa. Kalau istrinya juga wanita. Betapa bu Irna 2 periode memimpin Pandeglang?  😅😅
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Bacotan dimyati 😂😂😂 dia lupa istrinya bupati pandeglang
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Dimyati ngotot mau menang memainkan gender 😂😂😂
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Alama, ini jawaban apa dari Dimyati, jelas melecehkan wanita. Sama aja anda ngomong wanita kelas 2, dgn dalih jgn kasi beban berat😂, menyedihkan komentar cagub ini!!!!"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Ngomongin bini yanh jadi 2 periode
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",😂😂😂😂😮😮😢😢😅😅😊😊😊😊
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Nah,..jawa timur malah perempuan semua,.. Gmn tuh.., sebenrnya sich gk ad beda,. Kecuali kelaminnya aj"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Kok malah ceramah😂😂
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","yah politik banten. Politik dinasti punya , mana ada demokrasinya ? minimal kalo mau menang sungkem ratu dulu lah ? hahahah"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",02 menang menang menang...
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",A 112 IN
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Pernah dengar ada kasus kekerasan pada perempuan di bawah umur. Jadi tidak begitu terkejut dengan jawabannya. Semangat ya Banten kalau dapat pemimpin macam itu
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Top ibu airin
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Kok ada ya pola pikir calon wakil gubenur seperti ini? Semua warga NKRI berhak untuk dipilih. Laki² dan wanita itu sama  dalam demokrasi
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Sayang 1000 seribu sayang pa dumysti.istri bp jadi bupati 2 prd.wah3pa andrasoni wakil membahyakn
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Tetap ibu airin yg the best . No 1 yess
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Satu, jangan misoginis. Kedua, ingat kamu punya istri. Dimyati."
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",1000% Airin menang.
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Istri nya z jdi pemimpin sampe  2 priode...tp Pandeglang masih bgini jga
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Saya dr Pandeglang dukung Bu Airin Rachmi dn Pak Ade
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Ini mah rasis
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Ko si dimyati malah ceramah. Ini forum debat adu gagasan dan visi misi.
Malah ceramah. Kacau"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Dimyati cuma modal tampang
Wanita gak boleh nanggung yg berat karena gub itu berat
Tapi wanita harus di beri pendidikan yg layak yg bagus
Buat apa pendidikan bagus layak kalau ujung ujungnya di rumah kasir kamar mandi."
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Dimiati ngomongin diri sendiri 😅😅
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Istri lu pikirin yg g becus ngurus kabupaten dua periode.
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Statement s Dim di senyumin aja yah bu ❤
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Airin keren ❤❤❤
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","langsung di ULTI pak ade 😆
Kasusnya pak dim dulu"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","mong naon ath dimyati, tah pandeglang uruskeun lain na pamajikan dia jadi bupati mantakna ulah di bere beban jadi pabeulit"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Airin donggg jangan yg lainn
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Wanita sdh biasa menanggung beban berat Dim.
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Sumpah ibu airin cantik banget apalagi kalau senyum haduh cantik banget
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Bu Airin..kapankah ibu berkunjung ke daerah Kami ( Desa Harjatani  kec. Kramatwatu )...?❤
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Sabar bu  🙏 ibu Airin jawaranya
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Pak Dimyati mah bukan lagi debat tapi lagi menyindir, nanti bawa ayat ini itu, padahal gaya kepemimpinan dia aja kagak lebih baik daripada bu Airin seorang wanita 😂😂😂"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Dimyati loba ngahadis pejabat munafik...
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",emang nya jadi bupati ga lebih berarti..istri nya jadi bupati..sekarang adik perempuan nya juga nyalon bupati..😂😂😂
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Itu si dimyati di tanya apa jawabannya apa dah, jadi udah bisa nilai lah yaa"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Kalah ilmu main gender dia 😂
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Tapi bukan brrti wanita tdk layak jd pemimpin, justru mnrt sy sngt bagus jika ada wanita yg mau maju jd pemimpin"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Anak bisa jadi hebat Krn wanita. Krn wanita lebih bertanggungjawab dr laki2.
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Gak nyambung jawabannya hadee,"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Dimana mana pemimpin itu laki laki , imam itu laki laki bukan perempuan , jadi seharus nya lebih baik perempuan itu menjadi wakil , jangan sampe kaya Atut lagi korupsi ,"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Kok nyerang jenis kelamin, ga pede ya lawan Airin 😊"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Loh ko tua,poster di jalan mah kameranya menipu wkwk"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Kok jadi bicara gender. Bawa bawa agama lagi. Gile lu ndro....
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Waw
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Saya melihat bu airin punya hati dan pikiran yang bijak. 
Semoga bu airin terpilih menjadi gubernur banten. 
Saya melihat aura andra dan dimyati ga cocok jadi pejabat.
Aura negatif nya besar. 
Semoga masyarakat banten bisa melihat siapa yang terbaik."
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Kok main gender..woi tu jatim cagubnya perempuan smua lho..
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","BU AIRIN TOLONG YA, JIKA IBU MENANG,DISERANG KOTA ,KEBON JAHE MASIH ADA JLN YG BUNTU,SELAMA INI TIDAK ADA DR PIHAK PEJABAT YG PERHATIAN PADAHAL BISA ADA JLN KELUAR KECIPARE GEDE DIDEPAN RUMAH SAKIT KENCANA DIPINGGI BANG BSI DN JALAI ITU ADA DITEPI TANAH IRIGASI,KLO IBU MAU MENGANGKAT UMKM WARGANYA IBU TINGGAL BIKIN JALAN TEMBUS,TIDAK PANJANG,CUMA 100M . DGN  ADANYA JALAN ITU ISYAALLAH AKAN TUMBUH UMKM,DN DIJALAN ITU ADA GERAI IPPMK YG DIBANGUN DGN DANA YG BESAR TP TIDAK BERJALAN KARNA TIDAK ADA JLN TEMBUS SEANDAINYA JALN INI TIDAK BUNTU OTOMATIS AKAN BERTUMBUAHAN USAHA MASYRKTNYA,DN MENGURANGI PENGANGGURAN,MOHON BU UNTUK SIDAK DIJALAN USTAD SOHARI .KLO DIBUAT JALAN MASUK SATU ARAH MOBILITASNYA AKAN TINGGI."
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Secara ga langsung wakil gubernur 02 sudah meremehkan wanita indonesia, padahal banyak wanita indonesia yg sukses dan kerja nya lebih dari laki laki,, Contoh ibu SRI MULYANI, mentri keuangan , beliau luar biasa dalam mengelola keuangan indonesia."
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Lah kenapa istrinya di ijinkan jadi bupati  😢
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Dimiyati itu meremehkan wanita, pdhl banyak pemimpin wanita yg lbh baik dan jujur drpd laki"".."
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Joss mantap bu Airin pak Ade.80 % suara Pondok Aren Tangsel buat bu Airin Pak Ade
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Airin memang cerdas, layak jadi Gubernur Banten."
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","'wanita jangan dikasih beban berat' tapi bininya jadi Bupati Pandeglang 2 periode.

Kasihan Pak Andra, salah pilih Wakil. Omongannya gak bisa dipegang. Nyindir2 keluarga Bu Airin korupsi, dia sendiri pernah kena kasus korupsi dan pencabulan 😅😅😅"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Wanita itu kuat dikasih dua gunung saja dibawa kemana mana nggak ngeluh, kalau laki laki mah cuman dibawain dua telor saja.😅😅😅😅"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Pernyataan Blunder
Bukan masalah pria Tau Wanita Yg jd pemimpin"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Jgn sombong pak dimiyati,,perempuan bisa membalikan fakta omongan"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Debat bawa2 hadist, jawab ga nyambung 😂😂 fixxx no.1 lebih berkelas"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Makin terlihat yg menguasai masalah di banten itu ibu Airin, lebih cerdas, lebih siap jadi gubernur Banten"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Hebat Bu Airin lah di banding bapak ini mah
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Benar juga kata beliau, wanita jgn dikasi tugas besar"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Jawabannya  ngawuur...ga vokus pada akar masalah nya
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","dikutip dari omongan beliau. beliau brt gak muliakan wanita dong""istrinya. krn ngasih kerjaan berat""bupati"" gak hanya yg enak2"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Airin Banten 01
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Blunder terbodoh zaman ini, terlalu meremehkan Wanita😂😂😂"
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",Khofifah kalo mau aman dari kpk setelah mulyono lengser lebih baik jadi direktur pertambangan aja😊
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",lah munapik pamajikan sia naon dimyati o on
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur",parah dimyati ni kelihatan oon nya
"Dimyati saat Debat Pilkada Banten Wanita Jangan Dikasih Beban Berat, Apalagi jadi Gubernur","Jika ada calon Gubernur dan wakilnya berpendapat bahwa wanita jangan diberi tugas berat seperti Gubernur, jangan dipilih, karena sebenarnya UUD45 menjamin bahwa pria dan wanita memiliki hak yang sama dalam memimpin. Sebagai warga Kebayoran Lama, Jakarta Selatan, saya mendoakan agar Ibu Airin terpilih menjadi Gubernur Banten."
